type;geometry/type;geometry/coordinates/0;geometry/coordinates/1;properties/campaign;properties/tubeId;properties/resultId;properties/value;properties/link;properties/group;properties/city;properties/height;properties/trafic;properties/info;properties/ostation;properties/remark;properties/address;properties/country;properties/year;properties/institut;properties/start;properties/stop
Feature;Point;23.3218675;42.6977082;DUH;;;19.90;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;Bussines Park Sofia sgr. 12 vh. V;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;01.07.2019
Feature;Point;23.3808393;42.6474202;DUH;;;24.30;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk.  Mladost 1 A“. bl. 553;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.3808393;42.6474202;DUH;;;24.30;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk.  Mladost 1 A“. bl. 553;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.4080285;42.648538;DUH;;;19.50;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk.  Druzhba 2. bl. 408 vh.B;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.4080285;42.648538;DUH;;;19.50;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk.  Druzhba 2. bl. 408 vh.B;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.4080285;42.648538;DUH;;;19.50;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk. Druzhba 2 bl. 408 vh.B;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.385268;42.6556167;DUH;;;39.60;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul.  Tsarigradsko shose“ 66 AIS - Mladost;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.385268;42.6556167;DUH;;;39.60;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul.  Tsarigradsko shose“ ?66 AIS - Mladost;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.385268;42.6556167;DUH;;;39.60;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul. Tsarigradsko shose 66 AIS - Mladost;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.400168;42.666516;DUH;;;18.10;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul.  Krastyu Pastuhov“ 18 AIS - Druzhba;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.400168;42.666516;DUH;;;18.10;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul.  Krastyu Pastuhov“ ?18 AIS - Druzhba;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.400168;42.666516;DUH;;;18.10;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul. Krastyu Pastuhov 18 AIS - Druzhba;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.352594;42.66928;DUH;;;37.60;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul  Dragan Tsankov  do avtogara Yug lokalno platno ;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.352594;42.66928;DUH;;;37.60;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul  Dragan Tsankov  do avtogara Yug lokalno platno ;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.352594;42.66928;DUH;;;37.60;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul Dragan Tsankov do avtogara Yug lokalno platno;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.3218675;42.6977082;DUH;;;30.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Trepetlika“ 9;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.3218675;42.6977082;DUH;;;30.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Trepetlika“ ?9;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.3218675;42.6977082;DUH;;;30.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. Trepetlika 9;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.4694552;42.7068369;DUH;;;24.30;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk. Mladost 1 A bl. 553;Bulgarien;2019;Messungen in Bulgarien 2019;04.06.2019;30.06.2019
Feature;Point;23.3808393;42.6474202;DUH;;;21.30;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk.  Mladost 1 A“. bl. 553;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3808393;42.6474202;DUH;;;21.30;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk.  Mladost 1 A“. bl. 553;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3423178;42.6484692;DUH;;;25.70;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Atanas Manchev“ 18;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3423178;42.6484692;DUH;;;25.70;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Atanas Manchev“ 18;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3423178;42.6484692;DUH;;;25.70;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. Atanas Manchev 18;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.4080285;42.648538;DUH;;;14.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk.  Druzhba 2. bl. 408 vh.B;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.4080285;42.648538;DUH;;;14.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk.  Druzhba 2. bl. 408 vh.B;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.4080285;42.648538;DUH;;;14.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk. Druzhba 2 bl. 408 vh.B;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3832947;42.6490719;DUH;;;22.10;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zh.k. Mladost 1A 504;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3832947;42.6490719;DUH;;;22.10;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zh.k. Mladost 1A 504;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.38187;42.65063;DUH;;;22.10;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zh.k. Mladost 1A 504;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.385268;42.6556167;DUH;;;31.90;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul.  Tsarigradsko shose“ 66 AIS - Mladost;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.385268;42.6556167;DUH;;;31.90;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul.  Tsarigradsko shose“ ?66 AIS - Mladost;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.385268;42.6556167;DUH;;;31.90;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul. Tsarigradsko shose 66 AIS - Mladost;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.317174;42.659452;DUH;;;43.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul.  Cherni Vrah  51 ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.317174;42.659452;DUH;;;43.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul.  Cherni Vrah  ?51 ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.317174;42.659452;DUH;;;43.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul. Cherni Vrah 51;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.4010775;42.6644546;DUH;;;12.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zh.k. Druzhba 421B;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.4010775;42.6644546;DUH;;;12.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zh.k. Druzhba 421B;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.4010775;42.6644546;DUH;;;12.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zh.k. Druzhba 421B;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.2983312;42.6646742;DUH;;;41.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Kostenski vodopad“ 59;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.2983312;42.6646742;DUH;;;41.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Kostenski vodopad“ 59;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.2983312;42.6646742;DUH;;;41.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. Kostenski vodopad 59;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.400168;42.666516;DUH;;;16.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul.  Krastyu Pastuhov“ 18 AIS - Druzhba;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.400168;42.666516;DUH;;;16.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul.  Krastyu Pastuhov“ ?18 AIS - Druzhba;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.400168;42.666516;DUH;;;16.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul. Krastyu Pastuhov 18 AIS - Druzhba;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.266246;42.6689829;DUH;;;21.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul.  Tsar Boris III“ 136A AIS - IAOS;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.266246;42.6689829;DUH;;;21.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul.  Tsar Boris III“ ?136A AIS - IAOS;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.352594;42.66928;DUH;;;30.30;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul  Dragan Tsankov  do avtogara Yug lokalno platno ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.352594;42.66928;DUH;;;30.30;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul  Dragan Tsankov  do avtogara Yug lokalno platno ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.352594;42.66928;DUH;;;30.30;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul Dragan Tsankov do avtogara Yug lokalno platno;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.2681177;42.6700853;DUH;;;21.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul. Tsar Boris III 136A AIS - IAOS;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.2885173;42.6721082;DUH;;;19.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;ul.  Han Pagan  3 ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.2885173;42.6721082;DUH;;;19.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;ul.  Han Pagan  ?3 ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.2885173;42.6721082;DUH;;;19.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;ul. Han Pagan 3;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.2932839;42.6800708;DUH;;;17.70;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk.  Hipodruma  15A AIS - Hipodruma ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.2932839;42.6800708;DUH;;;17.70;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk.  Hipodruma  ?15A AIS - Hipodruma ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.2932839;42.6800708;DUH;;;17.70;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk. Hipodruma 15A AIS - Hipodruma;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3135864;42.6848247;DUH;;;33.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Tsar Asen  120 ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3135864;42.6848247;DUH;;;33.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Tsar Asen  ?120 ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3135864;42.6848247;DUH;;;33.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. Tsar Asen 120;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3232008;42.6857581;DUH;;;50.00;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Rakovski“ 193;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3232008;42.6857581;DUH;;;50.00;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Rakovski“ ?193;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3232008;42.6857581;DUH;;;50.00;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. Rakovski 193;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3066022;42.6861898;DUH;;;29.70;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Viktor Grigorovich“ 42;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3066022;42.6861898;DUH;;;29.70;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Viktor Grigorovich“ ?42;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3066022;42.6861898;DUH;;;29.70;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. Viktor Grigorovich 42;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3218294;42.6889337;DUH;;;45.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. ..Angel Kanchev  43 ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3218294;42.6889337;DUH;;;45.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. ..Angel Kanchev  ?43 ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3218294;42.6889337;DUH;;;45.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. Angel Kanchev 43;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3373323;42.6910347;DUH;;;68.30;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul.  Tsar Osvoboditel   31 ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3373323;42.6910347;DUH;;;68.30;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul.  Tsar Osvoboditel   ?31 ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3373323;42.6910347;DUH;;;68.30;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul. Tsar Osvoboditel 31;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.2744868;42.6910912;DUH;;;30.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk.  Krasna polyana 2“ bl. 38A;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.2744868;42.6910912;DUH;;;30.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk.  Krasna polyana 2“ bl. 38A;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.2744868;42.6910912;DUH;;;30.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;zhk. Krasna polyana 2 bl. 38A;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3061675;42.6911392;DUH;;;29.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. Shipka 12;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3317354;42.6932578;DUH;;;38.10;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. ..Aksakov“ 17;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3317354;42.6932578;DUH;;;38.10;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. ..Aksakov“ ?17;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3317354;42.6932578;DUH;;;38.10;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. Aksakov 17;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.355704;42.6936381;DUH;;;46.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Maragidik“ 18;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.355704;42.6936381;DUH;;;46.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Maragidik“ ?18;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.355704;42.6936381;DUH;;;46.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. Maragidik 18;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3142347;42.6938781;DUH;;;30.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul.  Makedonia  7 ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3142347;42.6938781;DUH;;;30.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul.  Makedonia  ?7 ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3142347;42.6938781;DUH;;;30.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;bul. Makedonia 7;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3177611;42.6958641;DUH;;;29.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Shipka   12 ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3177611;42.6958641;DUH;;;29.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Shipka   ?12 ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3218675;42.6977082;DUH;;;39.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  sv. Teodosiy Tarnovski“ 11;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3218675;42.6977082;DUH;;;25.60;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Trepetlika“ 9;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3218675;42.6977082;DUH;;;16.10;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;Bussines Park Sofia. sgr. 12 vh. V;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3218675;42.6977082;DUH;;;39.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  sv. Teodosiy Tarnovski“ ?11;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3218675;42.6977082;DUH;;;25.60;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Trepetlika“ ?9;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3218675;42.6977082;DUH;;;16.10;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;Bussines Park Sofia. sgr. 12 vh. V;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3218675;42.6977082;DUH;;;24.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. Hristo Stanishev 20;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3218675;42.6977082;DUH;;;39.40;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. sv. Teodosiy Tarnovski 11;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3218675;42.6977082;DUH;;;25.60;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. Trepetlika 9;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3218675;42.6977082;DUH;;;16.10;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;Bussines Park Sofia sgr. 12 vh. V;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3153335;42.7007313;DUH;;;24.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Hristo Stanishev   20 ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3153335;42.7007313;DUH;;;24.20;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str.  Hristo Stanishev   ?20 ;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3314687;42.7018699;DUH;;;32.60;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. ..Dunav“  8;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3314687;42.7018699;DUH;;;32.60;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. ..Dunav“ ? 8;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
Feature;Point;23.3314687;42.7018699;DUH;;;32.60;;;Sofia ;;;Messung in Zusammenarbeit mit Foundation Code: Bulgaria ;;;str. Dunav  8;Bulgarien;2019;Messungen in Bulgarien 2019;30.06.2019;01.08.2019
